,name,zone,price,square_mt,rooms,wc,terraza,balcon,estado,año,armarios,cocina,amueblado,planta,calef,asc,exterior,cp,extract_day
26444478,Alquiler de Estudio en calle Pinzon,"La Barceloneta, Barcelona",600,35,0,1,0,0,segunda mano/buen estado,1959,0,0,0,1,0,1,0,08003,2022-02-09
96301664,Alquiler de Piso en POU DE LA CADENA,"Sant Pere - Santa Caterina i la Ribera, Barcelona",750,42,1,1,0,1,segunda mano/buen estado,1850,1,0,0,1,0,1,1,08003,2022-02-09
96296751,"Alquiler de Piso en Urb. Born - Santa Caterina, Sant Pere - Santa Caterina i la Ribera","Ciutat Vella, Barcelona",2800,100,2,2,1,1,segunda mano/buen estado,1900,0,0,0,3,1,1,1,08003,2022-02-09
28438336,"Alquiler de Piso en paseo Lluis Companys, 4","Sant Pere - Santa Caterina i la Ribera, Barcelona",880,65,3,1,0,1,segunda mano/buen estado,,0,0,0,6,1,1,1,08003,2022-02-09
96445592,Alquiler de Estudio en calle de Sant Elm,"La Barceloneta, Barcelona",800,39,0,1,0,0,segunda mano/buen estado,,0,1,1,4,0,0,1,08003,2022-02-09
96255532,Alquiler de Piso en calle de Sant Pere Mitjà s/n,"Sant Pere - Santa Caterina i la Ribera, Barcelona",705,60,2,1,0,1,segunda mano/buen estado,,0,1,0,1,1,1,1,08003,2022-02-09
96247798,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",2750,116,2,2,0,0,segunda mano/buen estado,,1,0,0,4,0,1,1,08003,2022-02-09
96090506,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",1650,90,1,2,1,0,segunda mano/buen estado,1900,1,0,0,8,0,1,0,08003,2022-02-09
88395382,"Alquiler de Piso en paseo Joan Borbó, 9","La Barceloneta, Barcelona",1900,45,1,1,0,1,segunda mano/buen estado,,0,1,1,1,1,1,1,08003,2022-02-09
96529358,Alquiler de Piso en calle de Grau i Torras,"La Barceloneta, Barcelona",750,35,2,1,0,1,segunda mano/buen estado,1920,0,1,0,2,1,1,1,08003,2022-02-09
90386877,Alquiler de Piso en calle de les Semoleres,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1350,71,1,1,0,1,segunda mano/buen estado,1900,1,1,1,3,1,1,1,08003,2022-02-09
96230396,Alquiler de Piso en calle de la Neu de Sant Cugat,"Sant Pere - Santa Caterina i la Ribera, Barcelona",893,70,3,2,0,1,segunda mano/buen estado,,0,0,0,1,0,0,1,08003,2022-02-09
95018336,Alquiler de Estudio en calle de Freixures,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1359,25,0,1,0,0,segunda mano/buen estado,,0,0,0,1,0,1,0,08003,2022-02-09
90512329,Alquiler de Piso en calle dels Sombrerers,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1571,51,1,1,0,0,segunda mano/buen estado,,0,1,1,2,1,0,0,08003,2022-02-09
95018337,Alquiler de Estudio en calle de Freixures,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1476,30,0,1,0,0,segunda mano/buen estado,,0,1,1,3,0,1,0,08003,2022-02-09
95018307,Alquiler de Estudio en calle de Freixures,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1476,30,0,1,0,0,segunda mano/buen estado,,0,1,1,2,0,1,0,08003,2022-02-09
95018335,Alquiler de Estudio en calle de Freixures,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1388,25,0,1,0,0,segunda mano/buen estado,,0,1,1,2,0,1,0,08003,2022-02-09
95016237,Alquiler de Estudio en calle de Freixures,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1476,30,0,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08003,2022-02-09
89083491,Alquiler de Piso en calle de la Mare de Déu del Pilar,"Sant Pere - Santa Caterina i la Ribera, Barcelona",4000,50,3,2,0,0,segunda mano/buen estado,,0,0,0,2,0,0,0,08003,2022-02-09
85841041,Alquiler de Piso en calle de la Mestrança,"La Barceloneta, Barcelona",1300,35,1,1,0,0,segunda mano/buen estado,,0,1,1,3,0,0,0,08003,2022-02-09
37945335,Alquiler de Piso en Reina Cristina,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2500,75,2,2,0,1,segunda mano/buen estado,2004,1,0,0,4,1,1,1,08003,2022-02-09
92440563,Alquiler de Estudio en calle de la Reina Cristina,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1250,26,0,1,0,0,segunda mano/buen estado,1991,1,1,1,4,1,1,0,08003,2022-02-09
96660124,Alquiler de Piso en calle dels Banys Vells,"Sant Pere - Santa Caterina i la Ribera, Barcelona",900,54,1,1,0,1,segunda mano/buen estado,1840,1,1,1,1,0,0,1,08003,2022-02-09
96656302,Alquiler de Piso en calle del Portal Nou,"Sant Pere - Santa Caterina i la Ribera, Barcelona",625,30,1,1,0,0,segunda mano/buen estado,,0,0,0,1,0,1,1,08003,2022-02-09
96646137,Alquiler de Piso en calle de les Trompetes,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1050,63,1,1,0,1,segunda mano/buen estado,,1,1,0,2,1,1,1,08003,2022-02-09
96634020,Alquiler de Piso en calle ginebra,"La Barceloneta, Barcelona",950,60,2,1,0,1,segunda mano/buen estado,,0,1,1,1,1,0,1,08003,2022-02-09
91219732,Alquiler de Piso en calle de la Reina Cristina,"Sant Pere - Santa Caterina i la Ribera, Barcelona",3029,75,3,1,0,0,segunda mano/buen estado,,0,1,1,1,0,0,0,08003,2022-02-09
95830815,Alquiler de Estudio en calle del Pou de la Cadena,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2250,50,0,1,0,1,segunda mano/buen estado,,0,1,1,1,0,0,0,08003,2022-02-09
96124421,Alquiler de Piso en calle del Baluard,"La Barceloneta, Barcelona",700,30,1,1,0,1,segunda mano/buen estado,,0,0,0,3,0,0,1,08003,2022-02-09
84249363,Alquiler de Piso en Balboa,"La Barceloneta, Barcelona",950,60,2,1,0,1,segunda mano/buen estado,1970,1,1,1,1,1,0,1,08003,2022-02-09
29679065,Alquiler de Piso en calle Corders,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1400,80,2,1,1,0,segunda mano/buen estado,1940,0,1,1,0,1,0,1,08003,2022-02-09
35714843,Alquiler de Piso en paseo de Joan de Borbó,"La Barceloneta, Barcelona",1050,70,2,1,0,0,segunda mano/buen estado,,0,1,0,1,1,1,1,08003,2022-02-09
92575874,Alquiler de Piso en calle de la Maquinista,"La Barceloneta, Barcelona",2000,73,2,2,0,1,segunda mano/buen estado,1944,1,1,1,4,1,1,1,08003,2022-02-09
94357723,Alquiler de Dúplex en calle de l'Esparteria,"Sant Pere - Santa Caterina i la Ribera, Barcelona",950,76,2,1,0,0,segunda mano/buen estado,1993,0,1,0,3,1,1,1,08003,2022-02-09
94095800,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",3000,70,2,1,1,1,segunda mano/buen estado,,0,0,0,4,1,1,1,08003,2022-02-09
88713051,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",4200,105,2,2,1,1,segunda mano/buen estado,,1,0,0,2,1,1,1,08003,2022-02-09
96613800,"Alquiler de Piso en paseo del Born, 16","Sant Pere - Santa Caterina i la Ribera, Barcelona",990,88,2,1,1,1,segunda mano/buen estado,,0,0,0,4,0,0,1,08003,2022-02-09
92695583,Alquiler de Piso en calle de Vinaròs,"La Barceloneta, Barcelona",1400,45,2,1,0,1,segunda mano/buen estado,,0,1,1,1,0,0,1,08003,2022-02-09
96501360,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",1350,75,2,2,0,1,segunda mano/buen estado,,0,1,1,2,1,1,1,08003,2022-02-09
95557996,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",2100,70,2,2,0,0,segunda mano/buen estado,,1,1,1,2,1,1,1,08003,2022-02-09
96331033,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",2700,100,2,2,0,0,segunda mano/buen estado,1934,1,1,1,4,1,1,1,08003,2022-02-09
95517029,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",1500,70,2,1,0,1,segunda mano/buen estado,,1,1,1,2,1,1,1,08003,2022-02-09
96125605,Alquiler de Piso en La Barceloneta,"Ciutat Vella, Barcelona",675,30,1,1,0,0,segunda mano/buen estado,,0,0,0,4,0,0,1,08003,2022-02-09
89996730,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",5000,105,2,2,1,1,segunda mano/buen estado,1920,1,0,0,1,0,1,1,08003,2022-02-09
96362868,Alquiler de Estudio en calle de Freixures,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1755,45,0,1,0,0,segunda mano/buen estado,,0,1,1,5,0,1,0,08003,2022-02-09
89233442,Alquiler de Piso en calle de l'Atlàntida,"La Barceloneta, Barcelona",1396,35,1,1,0,0,segunda mano/buen estado,,0,1,1,3,0,0,0,08003,2022-02-09
94034586,Alquiler de Estudio en calle dels Cecs de Sant Cugat,"Sant Pere - Santa Caterina i la Ribera, Barcelona",950,60,0,1,0,0,segunda mano/buen estado,1850,0,1,1,1,1,1,1,08003,2022-02-09
85275607,Alquiler de Estudio en calle de la Duana,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1525,33,0,1,0,0,segunda mano/buen estado,,0,1,1,4,0,1,0,08003,2022-02-09
96432684,"Alquiler de Piso en via Laietana, 52","Sant Pere - Santa Caterina i la Ribera, Barcelona",1650,145,5,2,0,1,segunda mano/buen estado,,0,1,0,1,0,1,1,08003,2022-02-09
86845691,Alquiler de Piso en calle del Dr. Aiguader,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1800,60,1,1,0,0,segunda mano/buen estado,,1,1,1,3,1,1,1,08003,2022-02-09
93591466,Alquiler de Piso en calle del Pou de la Cadena,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1550,83,2,2,0,1,segunda mano/buen estado,,1,1,1,1,1,1,1,08003,2022-02-09
95462586,Alquiler de Piso en calle del Pou de la Cadena,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1500,85,2,1,0,1,segunda mano/buen estado,1850,0,1,1,3,1,1,1,08003,2022-02-09
96591616,Alquiler de Piso en Rec,"Sant Pere - Santa Caterina i la Ribera, Barcelona",950,45,2,1,0,1,segunda mano/buen estado,,1,1,1,2,1,0,1,08003,2022-02-09
96512106,Alquiler de Piso en calle de la Victòria,"Sant Pere - Santa Caterina i la Ribera, Barcelona",790,66,2,1,0,0,segunda mano/buen estado,1850,0,0,0,0,0,0,0,08003,2022-02-09
81801206,Alquiler de Piso en La Barceloneta,"Ciutat Vella, Barcelona",720,33,2,1,0,0,segunda mano/buen estado,,0,1,1,1,0,0,1,08003,2022-02-09
30276682,"Alquiler de Piso en calle Doctor Gine i Partagas, 67","La Barceloneta, Barcelona",685,34,1,1,0,1,segunda mano/buen estado,,1,1,1,5,0,0,1,08003,2022-02-09
89101589,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",775,41,1,1,0,0,segunda mano/buen estado,1965,0,1,1,1,1,1,0,08003,2022-02-09
96328482,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",1500,75,2,1,0,0,segunda mano/buen estado,,1,1,1,2,1,1,1,08003,2022-02-09
82339592,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",1750,100,3,2,0,1,segunda mano/buen estado,,1,1,0,2,1,1,1,08003,2022-02-09
90743144,Alquiler de Piso en La Barceloneta,"Ciutat Vella, Barcelona",800,33,1,1,1,0,segunda mano/buen estado,,0,0,0,1,0,0,1,08003,2022-02-09
96520280,"Alquiler de Piso en calle de la Victòria, 5","Sant Pere - Santa Caterina i la Ribera, Barcelona",750,55,2,1,0,1,segunda mano/buen estado,,0,1,1,3,0,0,1,08003,2022-02-09
96325348,Alquiler de Piso en calle Sidé,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1500,54,2,2,0,1,segunda mano/buen estado,,0,1,1,1,1,1,1,08003,2022-02-09
88844480,Alquiler de Estudio en calle de Sant Pere Més Baix,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1500,30,0,1,0,1,segunda mano/buen estado,,0,1,1,2,1,1,1,08003,2022-02-09
88816153,Alquiler de Estudio en calle dels Tiradors,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1200,30,0,1,0,1,segunda mano/buen estado,,0,1,1,4,1,1,1,08003,2022-02-09
95068086,"Alquiler de Piso en calle dels Orgues, 4","Sant Pere - Santa Caterina i la Ribera, Barcelona",890,45,1,1,0,1,segunda mano/buen estado,,0,1,1,2,1,0,0,08003,2022-02-09
92851050,Alquiler de Piso en calle Mar,"La Barceloneta, Barcelona",1700,45,2,1,0,1,segunda mano/buen estado,,0,1,1,4,0,0,1,08003,2022-02-09
88816429,Alquiler de Dúplex en calle dels Tiradors,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1800,75,2,1,1,0,segunda mano/buen estado,,0,1,1,5,1,1,1,08003,2022-02-09
92404351,"Alquiler de Piso en calle del Baluard, 71","La Barceloneta, Barcelona",780,35,2,1,0,0,segunda mano/buen estado,,0,1,1,4,0,0,1,08003,2022-02-09
96662535,"Alquiler de Piso en calle de Sevilla, 54","La Barceloneta, Barcelona",800,40,2,1,0,1,segunda mano/buen estado,,0,1,1,2,0,0,1,08003,2022-02-09
93258401,"Alquiler de Estudio en atlantida, 65","La Barceloneta, Barcelona",850,30,0,1,0,1,segunda mano/buen estado,,0,1,1,2,1,0,1,08003,2022-02-09
96619845,Alquiler de Piso en calle del Portal Nou,"Sant Pere - Santa Caterina i la Ribera, Barcelona",795,32,1,1,0,1,segunda mano/buen estado,,0,0,0,2,0,1,1,08003,2022-02-09
96157006,"Alquiler de Ático en calle de Rera Palau, 3","Sant Pere - Santa Caterina i la Ribera, Barcelona",1150,75,1,1,0,1,segunda mano/buen estado,1870,0,1,0,4,1,0,1,08003,2022-02-09
88388538,Alquiler de Ático en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",950,45,1,1,1,0,segunda mano/buen estado,1890,0,0,0,4,1,0,1,08003,2022-02-09
87659843,Alquiler de Piso en avenida del Marquès de l'Argentera,"Sant Pere - Santa Caterina i la Ribera, Barcelona",2000,215,5,2,0,1,segunda mano/buen estado,1988,1,0,0,4,1,0,1,08003,2022-02-09
35666179,Alquiler de Piso en La Barceloneta,"Ciutat Vella, Barcelona",615,35,2,1,0,1,segunda mano/buen estado,1936,0,0,0,1,0,0,1,08003,2022-02-09
91851845,Alquiler de Estudio en La Barceloneta,"Ciutat Vella, Barcelona",1500,35,0,1,0,0,segunda mano/buen estado,1941,1,0,0,1,1,1,1,08003,2022-02-09
88729220,"Alquiler de Piso en calle d'Alcanar, 24","La Barceloneta, Barcelona",750,35,1,1,0,0,segunda mano/buen estado,,1,1,1,0,0,0,1,08003,2022-02-09
89913999,"Alquiler de Piso en mar, 123","La Barceloneta, Barcelona",750,40,1,1,0,1,segunda mano/buen estado,1961,1,1,1,5,0,1,1,08003,2022-02-09
88396631,"Alquiler de Dúplex en calle de Sant Pere Mitjà, 46","Sant Pere - Santa Caterina i la Ribera, Barcelona",1200,34,0,1,1,0,segunda mano/buen estado,,0,1,1,5,1,1,0,08003,2022-02-09
95706341,Alquiler de Piso en Paredes,"La Barceloneta, Barcelona",725,30,1,1,0,1,segunda mano/buen estado,1936,0,0,0,4,0,0,1,08003,2022-02-09
96475650,Alquiler de Piso en calle del Portal Nou,"Sant Pere - Santa Caterina i la Ribera, Barcelona",625,30,1,1,0,0,segunda mano/buen estado,,0,1,1,2,0,0,1,08003,2022-02-09
96308356,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",1800,190,5,3,0,1,segunda mano/buen estado,,0,0,0,0,0,0,1,08003,2022-02-09
96181816,"Alquiler de Piso en calle de les Jonqueres, 4","Sant Pere - Santa Caterina i la Ribera, Barcelona",750,42,2,1,0,0,segunda mano/buen estado,,1,1,0,2,0,0,0,08003,2022-02-09
40482364,"Alquiler de Estudio en Pou de l'Estany, 5","Sant Pere - Santa Caterina i la Ribera, Barcelona",650,40,0,1,0,0,segunda mano/buen estado,,0,1,1,0,0,0,0,08003,2022-02-09
85648139,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",660,35,1,1,0,0,segunda mano/buen estado,,0,1,1,2,0,0,0,08003,2022-02-09
96636022,Alquiler de Piso en calle de la Blanqueria,"Sant Pere - Santa Caterina i la Ribera, Barcelona",594,26,1,1,0,1,segunda mano/buen estado,,1,1,0,4,0,0,1,08003,2022-02-09
93196422,Alquiler de Piso en calle del Portal Nou,"Sant Pere - Santa Caterina i la Ribera, Barcelona",700,45,1,1,0,1,segunda mano/buen estado,,0,1,1,1,1,1,1,08003,2022-02-09
96548908,Alquiler de Piso en calle del Marquès de la Mina,"La Barceloneta, Barcelona",710,32,1,1,0,1,segunda mano/buen estado,,0,1,1,5,1,0,1,08003,2022-02-09
88326598,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",5500,160,3,2,1,1,segunda mano/buen estado,,1,0,0,2,1,1,1,08003,2022-02-09
87547954,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",5500,160,3,2,1,1,segunda mano/buen estado,,1,0,0,2,1,1,1,08003,2022-02-09
96614526,"Alquiler de Piso en calle del Marquès de la Quadra, 7","La Barceloneta, Barcelona",1100,48,2,1,0,1,segunda mano/buen estado,,0,1,1,1,0,1,1,08003,2022-02-09
95991437,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",614,39,1,1,0,1,segunda mano/buen estado,1900,0,1,0,1,0,0,0,08003,2022-02-09
95570683,Alquiler de Estudio en calle de les Basses de Sant Pere,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1300,50,0,1,0,1,segunda mano/buen estado,,0,1,1,0,0,1,1,08003,2022-02-09
95570383,Alquiler de Estudio en calle de les Basses de Sant Pere,"Sant Pere - Santa Caterina i la Ribera, Barcelona",1300,55,0,1,0,1,segunda mano/buen estado,,0,1,1,1,1,1,1,08003,2022-02-09
95234136,Alquiler de Piso en calle de l'Atlàntida,"La Barceloneta, Barcelona",700,33,2,1,0,1,segunda mano/buen estado,1900,0,0,0,2,0,0,1,08003,2022-02-09
95929239,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",900,60,2,1,0,0,segunda mano/buen estado,1887,0,0,0,0,0,0,0,08003,2022-02-09
95200026,Alquiler de Estudio en La Barceloneta,"Ciutat Vella, Barcelona",515,33,0,1,0,0,segunda mano/buen estado,,0,0,0,0,0,0,0,08003,2022-02-09
96444199,"Alquiler de Piso en calle de Calders, 6","Sant Pere - Santa Caterina i la Ribera, Barcelona",800,40,1,1,0,1,segunda mano/buen estado,,0,1,1,1,0,0,1,08003,2022-02-09
82286801,"Alquiler de Piso en calle de l'Almirall Barceló, 3","La Barceloneta, Barcelona",825,35,1,1,0,1,segunda mano/buen estado,,0,1,1,0,0,0,1,08003,2022-02-09
35133620,"Alquiler de Piso en calle de les Semoleres, 4","Sant Pere - Santa Caterina i la Ribera, Barcelona",1200,62,2,1,0,1,segunda mano/buen estado,,0,1,1,2,0,1,1,08003,2022-02-09
95995220,Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",1000,111,4,2,0,0,segunda mano/buen estado,,0,0,0,3,0,0,1,08003,2022-02-09
94897169,"Alquiler de Piso en calle del Fonollar, 10","Sant Pere - Santa Caterina i la Ribera, Barcelona",1400,90,3,2,0,1,segunda mano/buen estado,,1,1,1,3,0,0,1,08003,2022-02-09
89275702,Alquiler de Estudio en Sant Pere - Santa Caterina i la Ribera,"Ciutat Vella, Barcelona",1050,69,0,1,1,0,segunda mano/buen estado,1942,0,1,1,0,1,0,0,08003,2022-02-09
87691099,"Alquiler de Estudio en calle de Sant Pere Més Baix, 86","Sant Pere - Santa Caterina i la Ribera, Barcelona",900,42,0,1,1,1,segunda mano/buen estado,,1,1,1,3,1,0,1,08003,2022-02-09
95507243,Alquiler de Estudio en calle de la Formatgeria,"Sant Pere - Santa Caterina i la Ribera, Barcelona",600,45,0,1,0,1,segunda mano/buen estado,1900,0,1,0,3,0,0,1,08003,2022-02-09
1849817,"Alquiler de Ático en calle Almirall Barceló, 1","La Barceloneta, Barcelona",840,37,1,1,1,1,,,1,1,1,5,1,0,1,08003,2022-02-09
95506720,"Alquiler de Piso en calle de les Basses de Sant Pere, 26","Sant Pere - Santa Caterina i la Ribera, Barcelona",1300,55,1,1,0,1,segunda mano/buen estado,,0,1,1,1,0,1,1,08003,2022-02-09
